hourly_rate
155.125
61.25
46.625
42.375
35.416666666666664
35.0
34.0
31.66112956810631
30.319060773480665
29.145833333333332
28.045454545454547
28.03676470588235
28.0
27.223936734980068
27.205882352941178
26.597826086956523
26.54
26.528046421663444
26.490062111801244
26.38929889298893
26.285714285714285
26.25
26.111205432937183
25.94268077601411
25.85891089108911
25.82758620689655
25.785714285714285
25.78125
25.78
25.71359223300971
25.678403755868544
25.657608695652176
25.645768025078368
25.57297616702777
25.43346911065852
25.30841121495327
25.191935483870967
25.149629018961253
25.0
25.0
25.0
24.95860927152318
24.884615384615383
24.819174757281555
24.80151515151515
24.778937381404173
24.70394736842105
24.69041095890411
24.668525703200775
24.634805945499586
24.590534979423868
24.562111801242235
24.49397590361446
24.470588235294116
24.470005659309564
24.42105263157895
24.395833333333332
24.392857142857142
24.389089037570766
24.3252508361204
24.298387096774192
24.273318042813457
24.26595744680851
24.254803073967338
24.25
24.245310668229777
24.2125748502994
24.148130841121496
24.133333333333333
24.115530303030305
24.04605263157895
24.0
23.979833101529902
23.969327731092438
23.949233716475096
23.921875
23.90340030911901
23.870192307692307
23.858471074380166
23.843373493975903
23.82453367056592
23.81072047536519
23.761904761904763
23.75581395348837
23.75
23.75
23.73003908431044
23.71875
23.675
23.66778523489933
23.663159984120682
23.657894736842106
23.654121863799283
23.608901515151516
23.559701492537314
23.55
23.539056742815035
23.529761904761905
23.513761467889907
23.504901960784313
23.497222222222224
23.493112947658403
23.475806451612904
23.445421831267492
23.367469879518072
23.364864864864863
23.347994927880805
23.34307875894988
23.31081081081081
23.29136690647482
23.289848619768478
23.246478873239436
23.217252396166135
23.173482032218093
23.16923076923077
23.15776699029126
23.13953488372093
23.13872613872614
23.055555555555557
23.04296875
22.941600901916573
22.907894736842106
22.887301587301586
22.88235294117647
22.84275339437954
22.672885572139304
22.655172413793103
22.651315789473685
22.638118214716528
22.620558375634516
22.62
22.595890410958905
22.564102564102566
22.555555555555557
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.39171974522293
22.387096774193548
22.322448979591837
22.31151832460733
22.231517509727627
22.192307692307693
22.1875
22.166666666666668
22.153846153846153
22.083333333333332
22.072033898305083
22.041666666666668
22.0
21.974137931034484
21.964285714285715
21.95
21.94736842105263
21.88888888888889
21.87542662116041
21.863636363636363
21.857142857142858
21.84259259259259
21.524291497975707
21.442307692307693
21.43548387096774
21.423076923076923
21.375
21.343949044585987
21.338709677419356
21.25
21.03409090909091
20.625
20.30745341614907
20.1875
20.166666666666668
20.143939393939394
20.0
19.964285714285715
19.683333333333334
19.64814814814815
19.5
19.375
19.214285714285715
19.15909090909091
19.0625
19.029411764705884
18.75
18.428571428571427
17.5
17.263157894736842
16.5
15.875
15.833333333333334
6.5
5.0
